"season","yr","weekday","holiday","temp","windspeed","weathersit","hr","hum","cnt"
3,0,4,0,0.72,0.1045,2,5,0.84,18
3,0,4,0,0.72,0.1045,2,6,0.84,117
3,0,4,0,0.74,0.1343,2,7,0.84,274
3,0,4,0,0.76,0.1642,2,8,0.79,381
3,0,4,0,0.8,0.2537,2,9,0.75,200
3,0,4,0,0.82,0.2239,2,10,0.71,78
3,0,4,0,0.86,0.2985,2,11,0.63,106
3,0,4,0,0.88,0.3284,1,12,0.56,135
3,0,4,0,0.88,0.2985,1,13,0.56,102
3,0,4,0,0.9,0.3582,1,14,0.5,147
3,0,4,0,0.9,0.2537,1,15,0.53,133
3,0,4,0,0.92,0.2836,1,16,0.48,210
3,0,4,0,0.92,0.2985,1,17,0.45,414
3,0,4,0,0.9,0.2836,1,18,0.5,382
3,0,4,0,0.86,0.2836,1,19,0.67,284
3,0,4,0,0.84,0.2239,1,20,0.71,237
3,0,4,0,0.82,0.2239,1,21,0.75,225
3,0,4,0,0.82,0.1642,1,22,0.71,149
3,0,4,0,0.8,0.1642,1,23,0.71,113
3,0,5,0,0.82,0.1343,1,0,0.63,60
3,0,5,0,0.8,0,1,1,0.63,24
3,0,5,0,0.78,0.1343,1,2,0.79,14
3,0,5,0,0.78,0.1045,1,3,0.75,7
3,0,5,0,0.76,0.1045,1,4,0.75,13
3,0,5,0,0.74,0.1045,1,5,0.79,19
3,0,5,0,0.76,0.0896,1,6,0.75,96
3,0,5,0,0.8,0.1045,2,7,0.66,252
3,0,5,0,0.84,0.1642,2,8,0.63,322
3,0,5,0,0.86,0.0896,1,9,0.63,208
3,0,5,0,0.9,0.0896,1,10,0.53,115
3,0,5,0,0.9,0.1045,1,11,0.5,109
3,0,5,0,0.94,0.1642,1,12,0.48,115
3,0,5,0,0.94,0.1642,1,13,0.51,123
3,0,5,0,0.96,0.2985,1,14,0.48,101
3,0,5,0,0.94,0.2985,1,15,0.51,133
3,0,5,0,0.9,0.2985,3,16,0.39,182
3,0,5,0,0.88,0.1045,1,17,0.47,306
3,0,5,0,0.9,0.1642,1,18,0.37,284
3,0,5,0,0.86,0.1045,2,19,0.41,250
3,0,5,0,0.84,0,1,20,0.56,212
3,0,5,0,0.82,0.0896,1,21,0.59,190
3,0,5,0,0.84,0.0896,2,22,0.49,149
3,0,5,0,0.8,0.194,1,23,0.63,103
3,0,6,0,0.82,0,1,0,0.56,101
3,0,6,0,0.82,0.1045,1,1,0.52,70
3,0,6,0,0.82,0,1,2,0.52,61
3,0,6,0,0.78,0.0896,1,3,0.66,22
3,0,6,0,0.76,0.1045,1,4,0.66,9
3,0,6,0,0.76,0.1343,1,5,0.62,7
3,0,6,0,0.8,0.1343,1,6,0.52,25
3,0,6,0,0.8,0.1045,1,7,0.52,45
3,0,6,0,0.84,0.2537,1,8,0.49,109
3,0,6,0,0.84,0.1642,1,9,0.49,132
3,0,6,0,0.86,0.2239,1,10,0.41,198
3,0,6,0,0.9,0.194,1,11,0.37,216
3,0,6,0,0.92,0.1045,1,12,0.37,235
3,0,6,0,0.94,0.1642,1,13,0.38,245
3,0,6,0,0.92,0,1,14,0.42,236
3,0,6,0,0.94,0,1,15,0.38,215
3,0,6,0,0.94,0.1343,1,16,0.38,221
3,0,6,0,0.94,0.1343,1,17,0.38,197
3,0,6,0,0.92,0.2239,1,18,0.4,196
3,0,6,0,0.82,0.1343,2,19,0.59,217
3,0,6,0,0.82,0.2239,1,20,0.59,145
3,0,6,0,0.82,0.2239,1,21,0.59,154
3,0,6,0,0.8,0.194,1,22,0.59,125
3,0,6,0,0.8,0.1045,1,23,0.59,104
3,0,0,0,0.8,0.1045,1,0,0.59,119
3,0,0,0,0.78,0.1045,1,1,0.66,96
3,0,0,0,0.8,0.0896,1,2,0.63,60
3,0,0,0,0.8,0.0896,1,3,0.63,37
3,0,0,0,0.78,0.1045,1,4,0.66,6
3,0,0,0,0.78,0.0896,1,5,0.66,8
3,0,0,0,0.8,0.0896,2,6,0.63,22
3,0,0,0,0.8,0.1343,1,7,0.59,35
3,0,0,0,0.82,0.2836,1,8,0.56,104
3,0,0,0,0.82,0.3881,1,9,0.56,154
3,0,0,0,0.86,0.3284,1,10,0.5,226
3,0,0,0,0.84,0.2537,1,11,0.53,243
3,0,0,0,0.9,0.1642,1,12,0.45,246
3,0,0,0,0.86,0.2239,1,13,0.47,252
3,0,0,0,0.86,0.2836,1,14,0.5,283
3,0,0,0,0.9,0.2537,1,15,0.42,238
3,0,0,0,0.9,0.2537,1,16,0.42,249
3,0,0,0,0.9,0.1045,1,17,0.39,249
3,0,0,0,0.88,0.1642,1,18,0.42,243
3,0,0,0,0.86,0.1642,1,19,0.47,240
3,0,0,0,0.84,0.1642,1,20,0.49,195
3,0,0,0,0.8,0.1343,1,21,0.63,153
3,0,0,0,0.78,0,1,22,0.66,98
3,0,0,0,0.76,0.0896,2,23,0.7,50
3,0,1,0,0.76,0,2,0,0.7,34
3,0,1,0,0.76,0.0896,2,1,0.75,12
3,0,1,0,0.74,0.0896,2,2,0.79,6
3,0,1,0,0.74,0,1,3,0.79,4
3,0,1,0,0.72,0.0896,1,4,0.84,6
3,0,1,0,0.72,0.0896,1,5,0.84,24
3,0,1,0,0.72,0.0896,2,6,0.84,107
3,0,1,0,0.74,0,2,7,0.79,277
3,0,1,0,0.76,0,2,8,0.75,387
3,0,1,0,0.8,0,1,9,0.66,135
3,0,1,0,0.82,0,1,10,0.59,84
3,0,1,0,0.84,0.194,2,11,0.59,107
3,0,1,0,0.84,0.194,2,12,0.59,67
3,0,1,0,0.74,0.1343,2,13,0.74,78
3,0,1,0,0.72,0.194,2,14,0.79,90
3,0,1,0,0.7,0.3881,1,15,0.84,112
3,0,1,0,0.7,0.2239,1,16,0.84,198
3,0,1,0,0.72,0,1,17,0.74,485
3,0,1,0,0.74,0.0896,1,18,0.74,533
3,0,1,0,0.74,0.0896,1,19,0.7,386
3,0,1,0,0.72,0.1343,1,20,0.74,302
3,0,1,0,0.7,0,1,21,0.84,194
3,0,1,0,0.7,0,1,22,0.84,125
3,0,1,0,0.7,0.0896,1,23,0.84,87
3,0,2,0,0.7,0.1045,1,0,0.79,28
3,0,2,0,0.7,0.1045,1,1,0.79,12
3,0,2,0,0.68,0.1045,1,2,0.89,7
3,0,2,0,0.68,0.1343,1,3,0.89,4
3,0,2,0,0.68,0.1642,1,4,0.88,6
3,0,2,0,0.66,0.0896,1,5,0.89,27
3,0,2,0,0.68,0.2239,1,6,0.83,110
3,0,2,0,0.72,0.2836,1,7,0.66,318
3,0,2,0,0.74,0.194,1,8,0.55,424
3,0,2,0,0.76,0.2239,1,9,0.4,187
3,0,2,0,0.8,0.2239,1,10,0.31,138
3,0,2,0,0.82,0,1,11,0.3,151
3,0,2,0,0.84,0,1,12,0.28,147
3,0,2,0,0.84,0.2985,1,13,0.32,182
3,0,2,0,0.86,0.2836,1,14,0.3,147
3,0,2,0,0.88,0.3284,1,15,0.28,163
3,0,2,0,0.86,0.2836,1,16,0.36,254
3,0,2,0,0.86,0.3582,1,17,0.36,537
3,0,2,0,0.84,0.3881,1,18,0.39,546
3,0,2,0,0.82,0.2985,1,19,0.43,398
3,0,2,0,0.8,0.2537,1,20,0.46,290
3,0,2,0,0.78,0.2239,1,21,0.49,267
3,0,2,0,0.76,0.1343,1,22,0.55,158
3,0,2,0,0.76,0.1045,1,23,0.58,89
3,0,3,0,0.78,0.1642,2,0,0.52,45
3,0,3,0,0.78,0.194,1,1,0.49,10
3,0,3,0,0.76,0.2985,1,2,0.52,6
3,0,3,0,0.72,0.1642,1,3,0.58,4
3,0,3,0,0.72,0.194,1,4,0.51,4
3,0,3,0,0.7,0.2836,1,5,0.54,18
3,0,3,0,0.7,0.2239,1,6,0.54,123
3,0,3,0,0.72,0.2537,1,7,0.48,347
3,0,3,0,0.74,0.2537,1,8,0.42,433
3,0,3,0,0.76,0.2537,1,9,0.35,216
3,0,3,0,0.78,0,1,10,0.33,114
3,0,3,0,0.8,0,1,11,0.31,136
3,0,3,0,0.82,0.2836,1,12,0.3,169
3,0,3,0,0.84,0.3582,1,13,0.3,180
3,0,3,0,0.84,0.2239,1,14,0.28,127
3,0,3,0,0.86,0.2537,1,15,0.26,140
3,0,3,0,0.86,0.1642,1,16,0.25,268
3,0,3,0,0.84,0.2239,1,17,0.26,572
3,0,3,0,0.82,0.1045,1,18,0.28,541
3,0,3,0,0.8,0.0896,1,19,0.29,375
3,0,3,0,0.76,0.2239,1,20,0.45,294
3,0,3,0,0.74,0.1045,1,21,0.48,245
3,0,3,0,0.72,0,1,22,0.48,180
3,0,3,0,0.74,0.0896,1,23,0.45,109
3,0,4,0,0.7,0.1343,1,0,0.51,45
3,0,4,0,0.72,0,1,1,0.51,29
3,0,4,0,0.72,0.1045,1,2,0.54,7
3,0,4,0,0.72,0,1,3,0.54,5
3,0,4,0,0.7,0.1045,1,4,0.61,6
3,0,4,0,0.7,0.1045,1,5,0.65,27
3,0,4,0,0.7,0.0896,1,6,0.7,116
3,0,4,0,0.72,0.1642,1,7,0.7,305
3,0,4,0,0.74,0.1642,1,8,0.66,456
3,0,4,0,0.78,0.194,1,9,0.59,210
3,0,4,0,0.8,0.2836,1,10,0.55,116
3,0,4,0,0.84,0.2836,1,11,0.56,154
3,0,4,0,0.84,0.2537,1,12,0.53,186
3,0,4,0,0.86,0.2537,1,13,0.47,152
3,0,4,0,0.84,0.2537,2,14,0.49,138
3,0,4,0,0.86,0.194,1,15,0.5,146
3,0,4,0,0.86,0.1642,1,16,0.47,256
3,0,4,0,0.84,0.194,1,17,0.53,468
3,0,4,0,0.84,0.2239,1,18,0.56,483
3,0,4,0,0.82,0.194,1,19,0.59,322
3,0,4,0,0.8,0.194,1,20,0.63,270
3,0,4,0,0.78,0.2836,1,21,0.66,196
3,0,4,0,0.76,0.2537,1,22,0.7,174
3,0,4,0,0.76,0.194,1,23,0.75,123
3,0,5,0,0.74,0.1642,1,0,0.79,57
3,0,5,0,0.74,0.1343,1,1,0.79,34
3,0,5,0,0.74,0,1,2,0.79,13
3,0,5,0,0.74,0,1,3,0.79,11
3,0,5,0,0.72,0.1343,1,4,0.84,6
3,0,5,0,0.72,0,1,5,0.84,27
3,0,5,0,0.72,0,2,6,0.84,90
3,0,5,0,0.74,0.0896,2,7,0.79,254
3,0,5,0,0.76,0,2,8,0.77,384
3,0,5,0,0.86,0.2537,1,9,0.47,179
3,0,5,0,0.9,0.2836,1,10,0.42,106
3,0,5,0,0.92,0.2985,1,11,0.4,161
3,0,5,0,0.96,0.2836,1,12,0.31,135
3,0,5,0,0.94,0,1,13,0.31,156
3,0,5,0,0.96,0.2239,1,14,0.3,148
3,0,5,0,0.96,0.2537,1,15,0.3,169
3,0,5,0,0.96,0.3881,1,16,0.3,233
3,0,5,0,0.96,0.2985,1,17,0.3,421
3,0,5,0,0.92,0.3284,1,18,0.37,362
3,0,5,0,0.9,0.2239,1,19,0.42,241
3,0,5,0,0.86,0.3284,1,20,0.41,206
3,0,5,0,0.82,0.1642,1,21,0.46,163
3,0,5,0,0.8,0.2239,1,22,0.49,174
3,0,5,0,0.78,0.1045,1,23,0.52,116
3,0,6,0,0.76,0.194,1,0,0.55,133
3,0,6,0,0.76,0.0896,1,1,0.55,90
3,0,6,0,0.76,0.1045,1,2,0.55,42
3,0,6,0,0.74,0.1642,1,3,0.62,43
3,0,6,0,0.72,0.1642,1,4,0.66,10
3,0,6,0,0.72,0.2836,1,5,0.7,13
3,0,6,0,0.72,0.2985,1,6,0.7,24
3,0,6,0,0.76,0.194,1,7,0.66,42
3,0,6,0,0.78,0.2239,1,8,0.59,114
3,0,6,0,0.82,0.2985,1,9,0.46,174
3,0,6,0,0.82,0.2985,1,10,0.41,261
3,0,6,0,0.84,0.194,1,11,0.36,317
3,0,6,0,0.84,0.1642,1,12,0.32,341
3,0,6,0,0.88,0,1,13,0.29,308
3,0,6,0,0.9,0,1,14,0.29,305
3,0,6,0,0.9,0.1343,1,15,0.31,302
3,0,6,0,0.9,0.2239,1,16,0.27,302
3,0,6,0,0.9,0.1045,1,17,0.29,302
3,0,6,0,0.88,0.194,1,18,0.28,299
3,0,6,0,0.74,0.2239,1,19,0.33,256
3,0,6,0,0.82,0.1343,1,20,0.43,206
3,0,6,0,0.8,0.1642,1,21,0.49,205
3,0,6,0,0.78,0.1045,1,22,0.52,209
3,0,6,0,0.76,0.0896,1,23,0.55,177
3,0,0,0,0.76,0.0896,1,0,0.55,113
3,0,0,0,0.74,0.0896,1,1,0.62,79
3,0,0,0,0.74,0.0896,1,2,0.66,67
3,0,0,0,0.74,0,1,3,0.66,50
3,0,0,0,0.72,0,1,4,0.7,13
3,0,0,0,0.72,0,1,5,0.69,8
3,0,0,0,0.74,0,1,6,0.7,13
3,0,0,0,0.74,0.1343,1,7,0.58,45
3,0,0,0,0.76,0.2239,1,8,0.55,142
3,0,0,0,0.8,0,1,9,0.49,183
3,0,0,0,0.84,0.1642,1,10,0.36,254
3,0,0,0,0.86,0.1642,1,11,0.28,275
3,0,0,0,0.9,0.194,1,12,0.25,338
3,0,0,0,0.9,0.1343,1,13,0.24,294
3,0,0,0,0.9,0.1642,1,14,0.24,326
3,0,0,0,0.92,0.2985,1,15,0.18,293
3,0,0,0,0.92,0.2836,1,16,0.17,306
3,0,0,0,0.92,0.1642,1,17,0.16,320
3,0,0,0,0.86,0.2836,1,18,0.41,304
3,0,0,0,0.8,0.3284,1,19,0.55,274
3,0,0,0,0.8,0.3284,1,20,0.55,275
3,0,0,0,0.78,0.2985,1,21,0.59,164
3,0,0,0,0.74,0.2985,1,22,0.7,96
3,0,0,0,0.74,0.2239,1,23,0.66,70
3,0,1,0,0.72,0.2239,1,0,0.7,29
3,0,1,0,0.72,0.194,1,1,0.74,17
3,0,1,0,0.7,0.1045,1,2,0.74,11
3,0,1,0,0.7,0.1642,1,3,0.79,4
3,0,1,0,0.66,0.1343,1,4,0.83,4
3,0,1,0,0.66,0.1045,1,5,0.83,26
3,0,1,0,0.66,0.0896,1,6,0.83,100
3,0,1,0,0.74,0,1,7,0.62,282
3,0,1,0,0.8,0.194,1,8,0.43,382
3,0,1,0,0.82,0,1,9,0.41,166
3,0,1,0,0.86,0.1642,1,10,0.36,97
3,0,1,0,0.88,0.1642,1,11,0.32,119
3,0,1,0,0.9,0.2537,1,12,0.33,168
3,0,1,0,0.9,0.2985,1,13,0.31,150
3,0,1,0,0.92,0.194,1,14,0.29,123
3,0,1,0,0.9,0,1,15,0.27,129
3,0,1,0,0.9,0,1,16,0.27,231
3,0,1,0,0.76,0.2985,1,17,0.45,514
3,0,1,0,0.78,0.194,1,18,0.43,543
3,0,1,0,0.74,0.2239,1,19,0.51,413
3,0,1,0,0.72,0.2239,1,20,0.62,305
3,0,1,0,0.7,0.2537,1,21,0.7,220
3,0,1,0,0.7,0.0896,1,22,0.7,137
3,0,1,0,0.68,0.194,1,23,0.74,96
3,0,2,0,0.66,0,1,0,0.74,29
3,0,2,0,0.66,0.1045,1,1,0.74,12
3,0,2,0,0.68,0,1,2,0.69,8
3,0,2,0,0.66,0.194,1,3,0.74,5
3,0,2,0,0.66,0.1045,1,4,0.74,10
3,0,2,0,0.66,0.1343,1,5,0.74,21
3,0,2,0,0.68,0.1045,1,6,0.69,117
3,0,2,0,0.72,0.2836,1,7,0.61,335
3,0,2,0,0.74,0.2836,1,8,0.58,435
3,0,2,0,0.78,0.2985,1,9,0.46,213
3,0,2,0,0.82,0.2985,1,10,0.36,140
3,0,2,0,0.84,0.4179,1,11,0.32,128
3,0,2,0,0.86,0.2836,1,12,0.3,157
3,0,2,0,0.86,0.2239,1,13,0.3,203
3,0,2,0,0.9,0.2836,1,14,0.25,159
3,0,2,0,0.9,0.2836,1,15,0.25,168
3,0,2,0,0.9,0.2836,1,16,0.25,274
3,0,2,0,0.9,0.1343,2,17,0.27,556
3,0,2,0,0.86,0.194,2,18,0.34,556
3,0,2,0,0.86,0.2239,2,19,0.36,454
3,0,2,0,0.82,0.2537,2,20,0.46,288
3,0,2,0,0.8,0.2239,1,21,0.52,254
3,0,2,0,0.78,0.1642,2,22,0.59,191
3,0,2,0,0.8,0.1642,2,23,0.49,132
3,0,3,0,0.8,0.1642,2,0,0.49,43
3,0,3,0,0.78,0.1642,2,1,0.52,16
3,0,3,0,0.78,0.1642,2,2,0.49,11
3,0,3,0,0.76,0.0896,2,3,0.55,4
3,0,3,0,0.76,0.1642,2,4,0.52,7
3,0,3,0,0.76,0.0896,2,5,0.55,24
3,0,3,0,0.72,0.4925,3,6,0.66,110
3,0,3,0,0.74,0.2239,2,7,0.51,271
3,0,3,0,0.74,0.1642,2,8,0.51,437
3,0,3,0,0.74,0.194,2,9,0.55,195
3,0,3,0,0.74,0.0896,3,10,0.58,68
3,0,3,0,0.74,0.1045,2,11,0.58,122
3,0,3,0,0.76,0.1343,3,12,0.55,161
3,0,3,0,0.76,0.2239,2,13,0.58,144
3,0,3,0,0.76,0.2239,2,14,0.58,147
3,0,3,0,0.7,0.1343,2,15,0.79,118
3,0,3,0,0.68,0,3,16,0.79,150
3,0,3,0,0.7,0,2,17,0.79,425
3,0,3,0,0.7,0,3,18,0.84,492
3,0,3,0,0.7,0,3,19,0.84,321
3,0,3,0,0.7,0.1045,3,20,0.84,87
3,0,3,0,0.68,0.1343,2,21,0.89,88
3,0,3,0,0.68,0.1045,3,22,0.89,77
3,0,3,0,0.68,0.0896,2,23,0.89,56
3,0,4,0,0.68,0.0896,2,0,0.89,17
3,0,4,0,0.66,0.0896,2,1,0.94,17
3,0,4,0,0.66,0.0896,2,2,0.94,7
3,0,4,0,0.66,0.0896,3,3,0.94,3
3,0,4,0,0.68,0,2,4,0.89,7
3,0,4,0,0.68,0,2,5,0.89,20
3,0,4,0,0.68,0.2985,2,6,0.89,97
3,0,4,0,0.68,0.2985,2,7,0.89,282
3,0,4,0,0.7,0.3582,2,8,0.82,398
3,0,4,0,0.72,0.3284,1,9,0.74,187
3,0,4,0,0.72,0.2985,1,10,0.71,113
3,0,4,0,0.74,0.2239,2,11,0.66,149
3,0,4,0,0.76,0.2239,2,12,0.62,205
3,0,4,0,0.76,0,1,13,0.58,205
3,0,4,0,0.8,0.1642,1,14,0.55,167
3,0,4,0,0.8,0.2537,1,15,0.55,165
3,0,4,0,0.76,0.3284,1,16,0.62,290
3,0,4,0,0.76,0.3284,1,17,0.62,555
3,0,4,0,0.7,0.2985,1,18,0.74,523
3,0,4,0,0.7,0.2836,1,19,0.74,366
3,0,4,0,0.7,0.194,2,20,0.74,286
3,0,4,0,0.7,0.194,2,21,0.74,211
3,0,4,0,0.68,0.194,1,22,0.74,174
3,0,4,0,0.66,0.1045,1,23,0.74,132
3,0,5,0,0.66,0.1045,1,0,0.74,54
3,0,5,0,0.64,0.0896,1,1,0.78,19
3,0,5,0,0.66,0,1,2,0.69,19
3,0,5,0,0.64,0.0896,1,3,0.78,6
3,0,5,0,0.64,0.1343,1,4,0.78,7
3,0,5,0,0.64,0.0896,1,5,0.78,16
3,0,5,0,0.64,0.1343,1,6,0.78,101
3,0,5,0,0.66,0.1343,1,7,0.78,270
3,0,5,0,0.7,0.2239,1,8,0.65,454
3,0,5,0,0.72,0.1045,1,9,0.58,226
3,0,5,0,0.74,0.1343,1,10,0.55,163
3,0,5,0,0.76,0.2537,2,11,0.52,147
3,0,5,0,0.76,0.2537,1,12,0.52,216
3,0,5,0,0.78,0.2537,1,13,0.52,204
3,0,5,0,0.78,0.2537,2,14,0.52,245
3,0,5,0,0.76,0.2537,1,15,0.55,210
3,0,5,0,0.8,0.2537,1,16,0.49,330
3,0,5,0,0.78,0.2985,1,17,0.49,550
3,0,5,0,0.76,0.2537,1,18,0.52,466
3,0,5,0,0.74,0.2537,1,19,0.55,372
3,0,5,0,0.72,0.2239,1,20,0.58,291
3,0,5,0,0.7,0.194,1,21,0.65,173
3,0,5,0,0.7,0.2239,1,22,0.65,188
3,0,5,0,0.68,0.2239,1,23,0.69,139
3,0,6,0,0.66,0.194,1,0,0.78,133
3,0,6,0,0.66,0.1642,1,1,0.78,67
3,0,6,0,0.66,0.2239,1,2,0.78,53
3,0,6,0,0.66,0.1642,2,3,0.78,42
3,0,6,0,0.66,0.1642,2,4,0.83,10
3,0,6,0,0.64,0.0896,1,5,0.89,6
3,0,6,0,0.64,0.1045,1,6,0.89,27
3,0,6,0,0.68,0.1642,1,7,0.83,63
3,0,6,0,0.68,0.1642,1,8,0.83,121
3,0,6,0,0.74,0.2239,1,9,0.7,215
3,0,6,0,0.74,0.2836,2,10,0.7,290
3,0,6,0,0.78,0.2239,1,11,0.62,349
3,0,6,0,0.8,0.2239,1,12,0.55,382
3,0,6,0,0.8,0.3284,2,13,0.59,441
3,0,6,0,0.82,0.2537,1,14,0.52,380
3,0,6,0,0.84,0.2537,2,15,0.53,362
3,0,6,0,0.74,0.1642,3,16,0.79,343
3,0,6,0,0.74,0.1642,3,17,0.79,149
3,0,6,0,0.72,0.4478,2,18,0.79,211
3,0,6,0,0.72,0.2537,3,19,0.84,171
3,0,6,0,0.72,0.2836,3,20,0.79,137
3,0,6,0,0.7,0.3284,2,21,0.84,114
3,0,6,0,0.7,0.3284,2,22,0.84,120
3,0,6,0,0.7,0.2836,3,23,0.84,108
3,0,0,0,0.7,0.2836,2,0,0.84,80
3,0,0,0,0.7,0.2537,2,1,0.84,73
3,0,0,0,0.7,0.2239,2,2,0.84,66
3,0,0,0,0.7,0.1343,2,3,0.84,32
3,0,0,0,0.7,0.1343,1,4,0.84,6
3,0,0,0,0.7,0.194,1,5,0.89,5
3,0,0,0,0.7,0.1642,1,6,0.89,13
3,0,0,0,0.7,0.194,1,7,0.84,39
3,0,0,0,0.72,0.194,1,8,0.79,89
3,0,0,0,0.76,0.1045,1,9,0.75,184
3,0,0,0,0.8,0.1343,1,10,0.66,266
3,0,0,0,0.82,0,1,11,0.63,269
3,0,0,0,0.9,0.2985,1,12,0.42,370
3,0,0,0,0.9,0.2985,1,13,0.42,324
3,0,0,0,0.86,0.194,1,14,0.47,322
3,0,0,0,0.72,0.2985,3,15,0.74,326
3,0,0,0,0.72,0.2985,3,16,0.74,193
3,0,0,0,0.74,0.6418,3,17,0.74,194
3,0,0,0,0.72,0.0896,1,18,0.74,229
3,0,0,0,0.72,0.1642,1,19,0.79,228
3,0,0,0,0.72,0.1343,1,20,0.84,183
3,0,0,0,0.72,0.1045,1,21,0.84,136
3,0,0,0,0.7,0.194,1,22,0.89,103
3,0,0,0,0.7,0.1045,1,23,0.79,55
3,0,1,0,0.7,0.1045,1,0,0.79,30
3,0,1,0,0.68,0.1343,1,1,0.83,12
3,0,1,0,0.66,0,1,2,0.89,7
3,0,1,0,0.66,0,1,3,0.89,1
3,0,1,0,0.66,0.1045,1,4,0.89,10
3,0,1,0,0.7,0.0896,1,5,0.79,15
3,0,1,0,0.7,0.2836,1,6,0.65,95
3,0,1,0,0.72,0.2985,1,7,0.62,267
3,0,1,0,0.74,0.3284,1,8,0.58,349
3,0,1,0,0.76,0.3881,1,9,0.55,183
3,0,1,0,0.8,0.3881,1,10,0.52,124
3,0,1,0,0.82,0.3582,1,11,0.48,179
3,0,1,0,0.82,0.2537,1,12,0.46,182
3,0,1,0,0.84,0.2985,1,13,0.44,151
3,0,1,0,0.82,0.2985,1,14,0.43,150
3,0,1,0,0.84,0.2985,1,15,0.41,126
3,0,1,0,0.86,0.2836,1,16,0.39,282
3,0,1,0,0.86,0.1642,1,17,0.39,527
3,0,1,0,0.84,0.1343,1,18,0.41,529
3,0,1,0,0.82,0.1045,1,19,0.43,416
3,0,1,0,0.8,0,1,20,0.55,286
3,0,1,0,0.76,0.0896,1,21,0.58,186
3,0,1,0,0.76,0.1045,1,22,0.58,147
3,0,1,0,0.74,0.1045,1,23,0.66,72
3,0,2,0,0.72,0.1343,1,0,0.79,35
3,0,2,0,0.72,0,1,1,0.66,14
3,0,2,0,0.72,0,1,2,0.7,12
3,0,2,0,0.72,0,1,3,0.62,3
3,0,2,0,0.7,0,1,4,0.74,7
3,0,2,0,0.7,0.0896,1,5,0.65,30
3,0,2,0,0.72,0,1,6,0.64,101
3,0,2,0,0.72,0.1045,1,7,0.74,343
3,0,2,0,0.74,0,1,8,0.66,392
3,0,2,0,0.78,0.1343,2,9,0.62,175
3,0,2,0,0.8,0.2239,2,10,0.59,144
3,0,2,0,0.8,0.2239,1,11,0.59,149
3,0,2,0,0.82,0.194,1,12,0.56,185
3,0,2,0,0.84,0.1642,1,13,0.49,175
3,0,2,0,0.86,0.2836,1,14,0.44,148
3,0,2,0,0.86,0.2836,1,15,0.39,164
3,0,2,0,0.86,0.2985,1,16,0.39,285
3,0,2,0,0.8,0.1642,1,17,0.55,532
3,0,2,0,0.8,0.194,1,18,0.55,585
3,0,2,0,0.8,0.1045,1,19,0.49,371
3,0,2,0,0.8,0.194,1,20,0.43,292
3,0,2,0,0.78,0.2537,1,21,0.46,230
3,0,2,0,0.78,0.2985,1,22,0.46,155
3,0,2,0,0.76,0.2836,1,23,0.48,75
3,0,3,0,0.74,0.2239,1,0,0.51,37
3,0,3,0,0.72,0.194,1,1,0.54,17
3,0,3,0,0.72,0.1642,1,2,0.54,11
3,0,3,0,0.7,0.1642,1,3,0.58,4
3,0,3,0,0.7,0.1343,1,4,0.54,5
3,0,3,0,0.68,0.0896,1,5,0.61,32
3,0,3,0,0.68,0,1,6,0.61,119
3,0,3,0,0.7,0.0896,1,7,0.58,305
3,0,3,0,0.74,0.194,1,8,0.51,399
3,0,3,0,0.76,0.2239,1,9,0.48,180
3,0,3,0,0.8,0.2239,1,10,0.43,113
3,0,3,0,0.8,0.3881,1,11,0.41,149
3,0,3,0,0.82,0.2985,1,12,0.38,240
3,0,3,0,0.82,0.2836,1,13,0.38,191
3,0,3,0,0.84,0.3284,1,14,0.34,178
3,0,3,0,0.86,0.3284,1,15,0.3,194
3,0,3,0,0.86,0.2985,1,16,0.26,282
3,0,3,0,0.84,0.2985,1,17,0.26,584
3,0,3,0,0.82,0.2985,1,18,0.28,559
3,0,3,0,0.8,0.2537,1,19,0.26,413
3,0,3,0,0.76,0.1343,1,20,0.31,312
3,0,3,0,0.76,0.1045,1,21,0.33,209
3,0,3,0,0.74,0,1,22,0.37,139
3,0,3,0,0.74,0.0896,1,23,0.37,108
3,0,4,0,0.7,0.1045,1,0,0.45,46
3,0,4,0,0.7,0.1343,1,1,0.45,26
3,0,4,0,0.66,0.1343,1,2,0.54,11
3,0,4,0,0.64,0.1343,1,3,0.57,9
3,0,4,0,0.64,0.1642,1,4,0.57,5
3,0,4,0,0.64,0.194,1,5,0.61,25
3,0,4,0,0.62,0.1642,1,6,0.65,106
3,0,4,0,0.66,0.1343,1,7,0.54,307
3,0,4,0,0.7,0.1642,1,8,0.45,390
3,0,4,0,0.72,0.2239,1,9,0.39,197
3,0,4,0,0.74,0.2537,1,10,0.37,132
3,0,4,0,0.76,0.2537,1,11,0.35,187
3,0,4,0,0.78,0.2537,1,12,0.31,214
3,0,4,0,0.76,0.2239,1,13,0.31,217
3,0,4,0,0.8,0,1,14,0.29,142
3,0,4,0,0.8,0.2985,1,15,0.29,178
3,0,4,0,0.8,0.194,1,16,0.27,298
3,0,4,0,0.8,0.2537,1,17,0.29,582
3,0,4,0,0.78,0.0896,1,18,0.29,571
3,0,4,0,0.74,0.194,1,19,0.35,371
3,0,4,0,0.72,0.1343,1,20,0.37,288
3,0,4,0,0.7,0.0896,1,21,0.48,206
3,0,4,0,0.7,0,1,22,0.48,157
3,0,4,0,0.66,0.1642,1,23,0.5,127
3,0,5,0,0.64,0.1642,1,0,0.53,65
3,0,5,0,0.64,0.1343,1,1,0.53,23
